Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2014;469910;504777
02-05-2014;465912;505574
03-05-2014;471979;521605
04-05-2014;488162;531651
05-05-2014;534874;598283
06-05-2014;550703;602410
07-05-2014;552005;602429
08-05-2014;530339;577632
09-05-2014;466672;511261
10-05-2014;479020;514459
11-05-2014;487150;520039
12-05-2014;528736;552534
13-05-2014;528674;552398
14-05-2014;535638;548104
15-05-2014;522103;548338
16-05-2014;524217;548487
17-05-2014;504396;518674
18-05-2014;490397;508657
19-05-2014;519094;553421
20-05-2014;524070;558490
21-05-2014;531990;558289
22-05-2014;526857;561189
23-05-2014;528496;560027
24-05-2014;500260;524541
25-05-2014;497644;517044
26-05-2014;534072;568144
27-05-2014;537929;567456
28-05-2014;538410;557573
29-05-2014;545327;558663
30-05-2014;539595;555395
