Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2013;290310;261730
01-11-2013;294409;263523
02-11-2013;290377;251834
03-11-2013;301137;247677
04-11-2013;300975;250617
05-11-2013;295490;263088
06-11-2013;307251;264241
07-11-2013;305512;262812
08-11-2013;299030;264614
09-11-2013;303255;255432
10-11-2013;296719;249893
11-11-2013;305994;263253
12-11-2013;304730;266608
13-11-2013;295915;267720
14-11-2013;300502;267015
15-11-2013;304973;269132
16-11-2013;313547;260741
17-11-2013;306350;251913
18-11-2013;314154;268439
19-11-2013;315647;271030
20-11-2013;312284;269783
21-11-2013;319233;270318
22-11-2013;315382;272429
23-11-2013;315966;261296
24-11-2013;311981;256929
25-11-2013;324339;275487
26-11-2013;324291;278407
27-11-2013;329367;283726
28-11-2013;326270;279611
29-11-2013;332523;283471
