Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2016;597467;585092
02-08-2016;602971;592271
03-08-2016;602849;578643
04-08-2016;603725;570413
05-08-2016;594526;569656
06-08-2016;568973;546132
07-08-2016;542319;545289
08-08-2016;570232;566157
09-08-2016;567703;566261
10-08-2016;579464;569695
11-08-2016;578624;574907
12-08-2016;567126;566978
13-08-2016;534724;527687
14-08-2016;502884;518438
15-08-2016;537339;561533
16-08-2016;537360;554819
17-08-2016;541706;559479
18-08-2016;543863;566080
19-08-2016;551901;571780
20-08-2016;536907;542035
21-08-2016;527952;531574
22-08-2016;557848;577476
23-08-2016;584535;586493
24-08-2016;586989;580716
25-08-2016;570064;571648
26-08-2016;557460;567342
27-08-2016;518321;537235
28-08-2016;495822;523907
29-08-2016;537996;560639
30-08-2016;545243;568758
