Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2019;489256;498797
02-08-2019;492060;500419
03-08-2019;487636;493775
04-08-2019;488381;493874
05-08-2019;502651;506109
06-08-2019;501310;504075
07-08-2019;500427;506228
08-08-2019;499524;503353
09-08-2019;501948;504243
10-08-2019;492611;498106
11-08-2019;498777;498601
12-08-2019;504117;509343
13-08-2019;504516;506664
14-08-2019;497982;506799
15-08-2019;497195;507329
16-08-2019;499895;506828
17-08-2019;501399;503869
18-08-2019;499544;501705
19-08-2019;500467;509269
20-08-2019;500030;505849
21-08-2019;503682;507575
22-08-2019;504157;506650
23-08-2019;504729;508828
24-08-2019;496505;502863
25-08-2019;498060;501340
26-08-2019;505491;510468
27-08-2019;506555;506321
28-08-2019;511177;508099
29-08-2019;505279;505662
30-08-2019;508765;508232
