Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2017;263584;216682
02-08-2017;263797;217939
03-08-2017;258129;215691
04-08-2017;265702;218270
05-08-2017;260154;209639
06-08-2017;261761;208117
07-08-2017;269670;218049
08-08-2017;268709;217955
09-08-2017;268978;218712
10-08-2017;260894;218994
11-08-2017;261409;218025
12-08-2017;263203;211265
13-08-2017;268176;209600
14-08-2017;274258;217941
15-08-2017;270348;217482
16-08-2017;266490;217870
17-08-2017;263637;218509
18-08-2017;260763;218862
19-08-2017;265652;213361
20-08-2017;261802;210139
21-08-2017;263320;220635
22-08-2017;258585;221711
23-08-2017;260459;222541
24-08-2017;245937;225620
25-08-2017;260144;225868
26-08-2017;259362;219132
27-08-2017;260445;218432
28-08-2017;264653;226496
29-08-2017;254979;226471
30-08-2017;254254;226857
