Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2012;303507;299669
01-04-2012;296372;288289
02-04-2012;311993;311626
03-04-2012;316905;313593
04-04-2012;309136;313450
05-04-2012;312463;317641
06-04-2012;309830;314781
07-04-2012;298787;292821
08-04-2012;293146;281661
09-04-2012;310192;304478
10-04-2012;309571;304193
11-04-2012;317556;305992
12-04-2012;318143;304581
13-04-2012;314199;304927
14-04-2012;288844;278910
15-04-2012;278477;254465
16-04-2012;292404;277869
17-04-2012;282647;275150
18-04-2012;291278;276403
19-04-2012;290680;276991
20-04-2012;287745;272763
21-04-2012;278219;257075
22-04-2012;266735;244442
23-04-2012;289453;268773
24-04-2012;283497;267607
25-04-2012;301162;270936
26-04-2012;301014;271328
27-04-2012;300860;270381
28-04-2012;293281;261995
29-04-2012;282361;240189
