Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2016;258807;230987
02-07-2016;253663;228653
03-07-2016;249068;226758
04-07-2016;263787;245307
05-07-2016;262632;240516
06-07-2016;267216;236833
07-07-2016;268264;240459
08-07-2016;261599;229419
09-07-2016;249525;215969
10-07-2016;241025;212883
11-07-2016;252127;221232
12-07-2016;256363;227702
13-07-2016;265458;238906
14-07-2016;263872;250266
15-07-2016;271509;258996
16-07-2016;270571;258341
17-07-2016;273971;265429
18-07-2016;279001;279406
19-07-2016;273944;261777
20-07-2016;272476;248178
21-07-2016;264421;237069
22-07-2016;262446;231733
23-07-2016;252864;220234
24-07-2016;245536;212901
25-07-2016;256701;221923
26-07-2016;255927;227445
27-07-2016;254945;233728
28-07-2016;255379;236445
29-07-2016;257234;238485
30-07-2016;256965;231933
