Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2011;266295;254326
01-09-2011;270011;254053
02-09-2011;265692;255668
03-09-2011;255395;238425
04-09-2011;247056;228854
05-09-2011;271588;257038
06-09-2011;277819;266083
07-09-2011;277358;269020
08-09-2011;276656;266299
09-09-2011;275541;265810
10-09-2011;270173;250673
11-09-2011;259016;239972
12-09-2011;272109;266994
13-09-2011;277591;268927
14-09-2011;271455;270907
15-09-2011;269825;271011
16-09-2011;267695;270282
17-09-2011;257722;251801
18-09-2011;248334;243321
19-09-2011;271267;271853
20-09-2011;278823;276783
21-09-2011;284415;286860
22-09-2011;282237;285311
23-09-2011;283256;285808
24-09-2011;263806;263805
25-09-2011;255922;255504
26-09-2011;289383;288855
27-09-2011;288124;292410
28-09-2011;290445;295699
29-09-2011;291966;295405
