Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2017;281626;242402
02-05-2017;291340;249038
03-05-2017;293003;248320
04-05-2017;293299;249198
05-05-2017;293267;248986
06-05-2017;293103;241857
07-05-2017;295667;240184
08-05-2017;288889;239981
09-05-2017;295667;238357
10-05-2017;302182;254219
11-05-2017;274130;254870
12-05-2017;264691;252413
13-05-2017;264519;244143
14-05-2017;250414;237455
15-05-2017;256533;246742
16-05-2017;259880;245880
17-05-2017;251444;240595
18-05-2017;243379;237539
19-05-2017;245013;233507
20-05-2017;239419;223629
21-05-2017;240071;220751
22-05-2017;245531;231493
23-05-2017;247216;231738
24-05-2017;244967;230762
25-05-2017;240078;229707
26-05-2017;238795;230053
27-05-2017;230903;223631
28-05-2017;240757;220574
29-05-2017;251552;231147
30-05-2017;248471;228432
