Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2018;132397;125923
30-01-2018;130106;123665
31-01-2018;129211;122765
01-02-2018;127497;121060
02-02-2018;128164;121623
03-02-2018;128187;121662
04-02-2018;127607;121035
05-02-2018;129675;123010
06-02-2018;126945;120192
07-02-2018;125501;118862
08-02-2018;124095;117394
09-02-2018;121724;117167
10-02-2018;121188;116623
11-02-2018;123295;118890
12-02-2018;126625;121843
13-02-2018;124598;120085
14-02-2018;123061;118660
15-02-2018;121469;116906
16-02-2018;120467;116122
17-02-2018;121251;116854
18-02-2018;120022;115474
19-02-2018;122448;117980
20-02-2018;121487;116873
21-02-2018;121849;117373
22-02-2018;119330;114956
23-02-2018;117411;112821
24-02-2018;117738;112993
25-02-2018;118018;113504
26-02-2018;121566;117216
27-02-2018;120415;116107
