Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2019;2607818;2564173
02-08-2019;2606773;2562325
03-08-2019;2563802;2493487
04-08-2019;2538271;2468449
05-08-2019;2615883;2569738
06-08-2019;2614400;2564590
07-08-2019;2602326;2561852
08-08-2019;2621744;2579125
09-08-2019;2639656;2592093
10-08-2019;2594851;2516073
11-08-2019;2556257;2473274
12-08-2019;2640645;2581801
13-08-2019;2642640;2589843
14-08-2019;2638107;2589552
15-08-2019;2651808;2603197
16-08-2019;2651135;2600679
17-08-2019;2606130;2526486
18-08-2019;2563993;2491337
19-08-2019;2653175;2605141
20-08-2019;2678595;2629045
21-08-2019;2690794;2640500
22-08-2019;2689711;2636896
23-08-2019;2697356;2641677
24-08-2019;2635432;2560359
25-08-2019;2597517;2522422
26-08-2019;2662390;2616369
27-08-2019;2677565;2628633
28-08-2019;2672550;2623908
29-08-2019;2654233;2606218
30-08-2019;2651262;2604471
