Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2017;309652;271724
01-06-2017;302101;270114
02-06-2017;302324;269852
03-06-2017;293337;257671
04-06-2017;287637;251874
05-06-2017;302694;275763
06-06-2017;300908;282654
07-06-2017;294791;275454
08-06-2017;300785;273633
09-06-2017;302864;269455
10-06-2017;291162;250264
11-06-2017;287002;238556
12-06-2017;284475;238476
13-06-2017;301977;264443
14-06-2017;306349;269264
15-06-2017;304719;269531
16-06-2017;303213;268255
17-06-2017;296911;252935
18-06-2017;288698;239611
19-06-2017;298073;263380
20-06-2017;296517;264352
21-06-2017;302603;266500
22-06-2017;298989;267500
23-06-2017;297795;267600
24-06-2017;292777;253624
25-06-2017;294533;242688
26-06-2017;293285;262691
27-06-2017;285888;262673
28-06-2017;291892;264572
29-06-2017;292136;264303
