Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2015;214180;206544
02-10-2015;216825;207282
03-10-2015;204883;199498
04-10-2015;204406;196525
05-10-2015;211991;206281
06-10-2015;210960;207576
07-10-2015;215467;211413
08-10-2015;227101;226226
09-10-2015;235979;238031
10-10-2015;230409;237783
11-10-2015;231440;235036
12-10-2015;245423;253385
13-10-2015;246311;258865
14-10-2015;245323;260053
15-10-2015;244550;258002
16-10-2015;249781;252761
17-10-2015;235986;241219
18-10-2015;230845;233365
19-10-2015;240954;240115
20-10-2015;241457;241257
21-10-2015;249433;246611
22-10-2015;257612;251706
23-10-2015;251854;248034
24-10-2015;243504;242801
25-10-2015;236904;234999
26-10-2015;252911;245049
27-10-2015;242883;247123
28-10-2015;243355;248304
29-10-2015;241023;252212
30-10-2015;249049;253895
