Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2019;547293;584414
01-06-2019;520413;551283
02-06-2019;504122;543708
03-06-2019;519202;575022
04-06-2019;509590;576375
05-06-2019;515467;584242
06-06-2019;533967;591365
07-06-2019;547693;600199
08-06-2019;518768;569055
09-06-2019;514265;563754
10-06-2019;562578;605980
11-06-2019;570666;603059
12-06-2019;556266;562854
13-06-2019;562776;580863
14-06-2019;562708;585298
15-06-2019;517740;552576
16-06-2019;498381;539132
17-06-2019;536557;583042
18-06-2019;545132;592929
19-06-2019;561459;598234
20-06-2019;570979;605928
21-06-2019;573564;614107
22-06-2019;531737;581511
23-06-2019;523014;565072
24-06-2019;552752;598848
25-06-2019;545030;592891
26-06-2019;546327;589647
27-06-2019;553856;590873
28-06-2019;550435;591647
29-06-2019;543610;562678
