Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2014;212292;209994
02-07-2014;217098;215594
03-07-2014;227481;221899
04-07-2014;218647;219111
05-07-2014;211436;209806
06-07-2014;214911;202746
07-07-2014;221437;213616
08-07-2014;220656;209963
09-07-2014;218090;207024
10-07-2014;223808;214458
11-07-2014;227343;221324
12-07-2014;222865;221226
13-07-2014;213561;212177
14-07-2014;220597;217868
15-07-2014;213319;220866
16-07-2014;216645;228927
17-07-2014;217312;238342
18-07-2014;220823;232429
19-07-2014;209894;219254
20-07-2014;202280;210432
21-07-2014;217902;220249
22-07-2014;222886;220700
23-07-2014;222044;226246
24-07-2014;224895;231800
25-07-2014;228651;228340
26-07-2014;215855;225616
27-07-2014;213882;217457
28-07-2014;223444;219597
29-07-2014;220659;222169
30-07-2014;217161;225833
