Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2017;332430;289283
02-12-2017;340525;279802
03-12-2017;337207;274389
04-12-2017;322660;287103
05-12-2017;312476;288715
06-12-2017;315619;292339
07-12-2017;326657;293497
08-12-2017;329612;295937
09-12-2017;335065;283237
10-12-2017;331103;279429
11-12-2017;324902;289572
12-12-2017;312743;291981
13-12-2017;315613;289931
14-12-2017;335441;291152
15-12-2017;345093;292566
16-12-2017;344766;283744
17-12-2017;341193;279617
18-12-2017;341695;291716
19-12-2017;346794;294740
20-12-2017;343086;295135
21-12-2017;341363;297743
22-12-2017;340931;294269
23-12-2017;340015;285808
24-12-2017;334694;283197
25-12-2017;340139;297246
26-12-2017;349386;299121
27-12-2017;350191;295915
28-12-2017;339104;292831
29-12-2017;332892;288856
30-12-2017;330744;275584
