Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2019;313571;331614
02-03-2019;306716;316058
03-03-2019;307681;312016
04-03-2019;322345;330118
05-03-2019;317674;329819
06-03-2019;306912;326910
07-03-2019;319225;325302
08-03-2019;301813;303506
09-03-2019;297249;305098
10-03-2019;291937;299635
11-03-2019;305921;323487
12-03-2019;303069;324637
13-03-2019;309769;322127
14-03-2019;314699;326363
15-03-2019;319351;326419
16-03-2019;297133;312035
17-03-2019;296316;301412
18-03-2019;299922;320391
19-03-2019;300353;317416
20-03-2019;297959;318503
21-03-2019;301397;320069
22-03-2019;299657;319140
23-03-2019;282950;304605
24-03-2019;279747;297028
25-03-2019;297548;319293
26-03-2019;299361;318061
27-03-2019;298535;319471
28-03-2019;308488;317979
29-03-2019;306977;314629
30-03-2019;295990;302283
