Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2017;712511;689319
01-04-2017;667369;647093
02-04-2017;657145;637364
03-04-2017;682548;667922
04-04-2017;673885;666523
05-04-2017;668207;661447
06-04-2017;664783;646318
07-04-2017;652971;642721
08-04-2017;642217;622308
09-04-2017;633039;606591
10-04-2017;654972;649299
11-04-2017;650865;635388
12-04-2017;644655;645729
13-04-2017;655009;661024
14-04-2017;661547;658004
15-04-2017;644805;630416
16-04-2017;620534;602554
17-04-2017;672100;661905
18-04-2017;661467;667473
19-04-2017;659139;672710
20-04-2017;656288;670085
21-04-2017;646301;662889
22-04-2017;612779;635754
23-04-2017;587104;615597
24-04-2017;624012;650077
25-04-2017;603127;640948
26-04-2017;617036;642753
27-04-2017;606567;643821
28-04-2017;595865;637733
29-04-2017;552000;585423
